1	12166491	12167491	TNFRSF1B
1	12229530	12230530	VPS13D
1	12567410	12568410	DHRS3
1	12644047	12645047	AADACL4
1	12715610	12716610	AADACL3
1	12745700	12746700	C1orf158
1	12773238	12774238	PRAMEF12
1	12790897	12791897	PRAMEF1
1	12824105	12825105	PRAMEF11
1	12846877	12847877	HNRNPCL1
1	12856586	12857586	PRAMEF2
1	12878712	12879712	PRAMEF4
1	12892396	12893396	PRAMEF10
1	12916110	12917110	PRAMEF7
1	12937972	12938972	PRAMEF6
1	13048976	13049976	PRAMEF27
1	13060369	13061369	HNRNPCL3
1	13068177	13069177	PRAMEF25
1	13114988	13115988	HNRNPCL2
1	13148405	13149405	PRAMEF26
1	13163414	13164414	HNRNPCL4
1	13171955	13172955	PRAMEF9
1	13195688	13196688	PRAMEF13
1	13222205	13223205	PRAMEF18
1	13253712	13254712	PRAMEF5
1	13280535	13281535	PRAMEF8
1	13303039	13304039	PRAMEF33
1	13315081	13316081	PRAMEF15
1	13341392	13342392	PRAMEF14
1	13368567	13369567	PRAMEF19
1	13389132	13390132	PRAMEF17
1	13415851	13416851	PRAMEF20
1	13474473	13475473	LRRC38
1	13582965	13583965	PDPN
1	13699698	13700698	PRDM2
1	13892292	13893292	KAZN
1	15152032	15153032	TMEM51
1	15246772	15247772	FHAD1
1	15409388	15410388	EFHD2
1	15437942	15438942	CTRC
1	15456228	15457228	CELA2A
1	15465409	15466409	CELA2B
1	15490332	15491332	CASP9
1	15526313	15527313	DNAJC16
1	15571199	15572199	AGMAT
1	15616958	15617958	DDI2
1	15659369	15660369	RSC1A1
1	15683820	15684820	PLEKHM2
1	15735758	15736758	SLC25A34
1	15741999	15742999	TMEM82
1	15756107	15757107	FBLIM1
1	15806669	15807669	UQCRHL
1	15835595	15836595	SPEN
1	15941369	15942369	ZBTB17
1	16003736	16004736	SRARP
1	16013528	16014528	HSPB7
1	16018375	16019375	CLCNKA
1	16043236	16044236	CLCNKB
1	16057269	16058269	FAM131C
1	16123837	16124837	EPHA2
1	16197354	16198354	ARHGEF19
1	16231192	16232192	CPLANE2
1	16246340	16247340	FBXO42
1	16352075	16353075	SZRD1
1	16386617	16387617	SPATA21
1	16440221	16441221	NECAP2
1	16561819	16562819	NBPF1
1	16739773	16740773	CROCC
1	16974002	16975002	MFAP2
1	16985458	16986458	ATP13A2
1	17004568	17005568	AL049569.3
1	17018222	17019222	SDHB
1	17066261	17067261	PADI2
1	17204628	17205628	PADI1
1	17248598	17249598	PADI3
1	17307695	17308695	PADI4
1	17371696	17372696	PADI6
1	17406260	17407260	RCC2
1	17539198	17540198	ARHGEF10L
1	17754833	17755833	ACTL8
1	18107298	18108298	IGSF21
1	18480482	18481482	KLHDC7A
1	18630346	18631346	PAX7
1	18839099	18840099	TAS1R2
1	18870930	18871930	ALDH4A1
1	18903780	18904780	IFFO2
1	19074010	19075010	UBR4
1	19215160	19216160	EMC1
1	19251305	19252305	MRTO4
1	19282073	19283073	AKR7A3
1	19303465	19304465	AKR7A2
1	19311826	19312826	SLC66A1
1	19338275	19339275	CAPZB
1	19483903	19484903	MICOS10
1	19596479	19597479	NBL1
1	19596567	19597567	MICOS10-NBL1
1	19664375	19665375	HTR6
1	19681713	19682713	TMCO4
1	19813529	19814529	RNF186
1	19881895	19882895	OTUD3
1	19919509	19920509	PLA2G2E
1	19974931	19975931	PLA2G2A
1	20027679	20028679	PLA2G5
1	20111439	20112439	PLA2G2D
1	20138823	20139823	PLA2G2F
1	20160753	20161753	PLA2G2C
1	20185596	20186596	UBXN10
1	20290419	20291419	VWA5B1
1	20481891	20482891	CAMK2N1
1	20498948	20499948	MUL1
1	20552073	20553073	FAM43B
1	20588586	20589586	CDA
1	20632958	20633958	PINK1
1	20651267	20652267	DDOST
1	20663514	20664514	KIF17
1	20719231	20720231	SH2D5
1	20739766	20740766	HP1BP3
1	20805792	20806792	EIF4G3
1	21216747	21217747	ECE1
1	21439628	21440628	NBPF3
1	21508897	21509897	ALPL
1	21595715	21596715	RAP1GAP
1	21677798	21678798	USP48
1	21811765	21812765	LDLRAD2
1	21821744	21822744	HSPG2
1	21976522	21977522	CELA3B
1	22001157	22002157	CELA3A
1	22025011	22026011	CDC42
1	22116813	22117813	WNT4
1	22428338	22429338	ZBTB40
1	22562989	22563989	EPHA8
1	22636128	22637128	C1QA
1	22643133	22644133	C1QC
1	22652262	22653262	C1QB
1	22710339	22711339	EPHB2
1	22952543	22953543	LACTBL1
1	23010334	23011334	TEX46
1	23018943	23019943	KDM1A
1	23083523	23084523	LUZP1
1	23191395	23192395	HTR1D
1	23303271	23304271	HNRNPR
1	23358948	23359948	ZNF436
1	23380409	23381409	TCEA3
1	23428063	23429063	ASAP3
1	23505938	23506938	E2F2
1	23557426	23558426	ID3
1	23691242	23692242	RPL11
1	23742655	23743655	ELOA
1	23777918	23778918	PITHD1
1	23790645	23791645	LYPLA2
1	23795099	23796099	GALE
1	23801385	23802385	HMGCL
1	23844577	23845577	FUCA1
1	23870015	23871015	CNR2
1	23956339	23957339	PNRC2
1	23963847	23964847	SRSF10
1	24055535	24056535	MYOM3
1	24119271	24120271	IL22RA1
1	24153668	24154668	IFNLR1
1	24318857	24319857	GRHL3
1	24356499	24357499	STPG1
1	24415302	24416302	NIPAL3
1	24501851	24502851	RCAN3
1	24555587	24556587	NCMAP
1	24631216	24632216	SRRM1
1	24744882	24745882	CLIC4
1	24899011	24900011	RUNX3
1	25221776	25222776	SYF2
1	25241749	25242749	RSRP1
1	25271893	25272893	RHD
1	25337817	25338817	TMEM50A
1	25361749	25362749	RHCE
1	25430358	25431358	MACO1
1	25543106	25544106	LDLRAP1
1	25616968	25617968	MAN1C1
1	25799676	25800676	SELENON
1	25810970	25811970	AL020996.2
1	25818140	25819140	MTFR1L
1	25831413	25832413	AUNIP
1	25860984	25861984	PAQR7
1	25883681	25884681	STMN1
1	25959267	25960267	PAFAH2
1	26019384	26020384	EXTL1
1	26036752	26037752	SLC30A2
1	26050801	26051801	TRIM63
1	26110665	26111665	PDIK1L
1	26158579	26159579	FAM110D
1	26163601	26164601	C1orf232
1	26169016	26170016	AL391650.1
1	26169408	26170408	ZNF593
1	26176984	26177984	CNKSR1
1	26190061	26191061	CATSPER4
1	26233700	26234700	CEP85
1	26279586	26280586	SH3BGRL3
1	26280828	26281828	UBXN11
1	26317458	26318458	CD52
1	26321198	26322198	CRYBG2
1	26361134	26362134	ZNF683
1	26410317	26411317	LIN28A
1	26431782	26432782	DHDDS
1	26471940	26472940	HMGN2
1	26529261	26530261	RPS6KA1
1	26692736	26693736	ARID1A
1	26786554	26787554	PIGV
1	26826188	26827188	ZDHHC18
1	26862649	26863649	SFN
1	26875632	26876632	GPN2
1	26889988	26890988	GPATCH3
1	26899738	26900738	NUDC
1	26910989	26911989	NR0B2
1	26949062	26950062	KDF1
1	26993192	26994192	TRNP1
1	27004520	27005520	TENT5B
1	27098309	27099309	SLC9A1
1	27234132	27235132	WDTC1
1	27321645	27322645	TMEM222
1	27341520	27342520	SYTL1
1	27353567	27354567	MAP3K6
1	27368610	27369610	FCN3
1	27378676	27379676	CD164L2
1	27392122	27393122	GPR3
1	27403730	27404730	WASF2
1	27533535	27534535	AHDC1
1	27611564	27612564	FGR
1	27665564	27666564	IFI6
1	27725461	27726461	FAM76A
1	27772719	27773719	STX12
1	27830282	27831282	PPP1R8
1	27872043	27873043	THEMIS2
1	27891024	27892024	RPA2
1	27934500	27935500	SMPDL3B
1	27959088	27960088	XKR8
1	27969844	27970844	EYA3
1	28146666	28147666	PTAFR
1	28198956	28199956	DNAJC8
1	28235609	28236609	ATP5IF1
1	28259018	28260018	SESN2
1	28328502	28329502	MED18
1	28369082	28370082	PHACTR4
1	28505443	28506443	RCC1
1	28552585	28553585	TRNAU1AP
1	28588823	28589823	TAF12
1	28591700	28592700	RAB42
1	28668278	28669278	GMEB1
1	28736121	28737121	YTHDF2
1	28811642	28812642	OPRD1
1	28886591	28887591	EPB41
1	29118929	29119929	TMEM200B
1	29147243	29148243	SRSF4
1	29192157	29193157	MECR
1	29236016	29237016	PTPRU
1	30710777	30711777	MATN1
1	30731969	30732969	LAPTM5
1	30868966	30869966	SDC3
1	30931006	30932006	PUM1
1	31179245	31180245	NKAIN1
1	31259068	31260068	SNRNP40
1	31296482	31297482	ZCCHC17
1	31364753	31365753	FABP3
1	31409065	31410065	SERINC2
1	31575985	31576985	TINAGL1
1	31617186	31618186	HCRTR1
1	31629366	31630366	PEF1
1	31651763	31652763	COL16A1
1	31726617	31727617	ADGRB2
1	31789922	31790922	SPOCD1
1	31905921	31906921	PTP4A2
1	32013368	32014368	KHDRBS1
1	32071531	32072531	TMEM39B
1	32107556	32108556	KPNA6
1	32179175	32180175	TXLNA
1	32200095	32201095	CCDC28B
1	32205171	32206171	IQCC
1	32208594	32209594	DCDC2B
1	32213972	32214972	TMEM234
1	32220577	32221577	EIF3I
1	32246722	32247722	FAM167B
1	32250739	32251739	LCK
1	32291583	32292583	HDAC1
1	32333339	32334339	MARCKSL1
1	32351021	32352021	TSSK3
1	32360770	32361770	FAM229A
1	32364133	32365133	BSDC1
1	32464557	32465557	AL033529.1
1	32464572	32465572	ZBTB8B
1	32538927	32539927	ZBTB8A
1	32599672	32600672	ZBTB8OS
1	32650642	32651642	RBBP4
1	32679406	32680406	SYNC
1	32741330	32742330	KIAA1522
1	32774737	32775737	YARS1
1	32816267	32817267	S100PBP
1	32861768	32862768	FNDC5
1	32885494	32886494	HPCA
1	32894094	32895094	TMEM54
1	32935945	32936945	RNF19B
1	33007440	33008440	AK2
1	33080604	33081604	AZIN2
1	33144899	33145899	TRIM62
1	33255992	33256992	ZNF362
1	33306266	33307266	A3GALT2
1	33323123	33324123	PHC2
1	33472145	33473145	ZSCAN20
1	33513499	33514499	CSMD2
1	33859975	33860975	HMGB4
1	34166383	34167383	C1orf94
1	34712237	34713237	SMIM12
1	34754547	34755547	GJB5
1	34759240	34760240	GJB4
1	34780714	34781714	GJB3
1	34792499	34793499	GJA4
1	34864936	34865936	DLGAP3
1	34973856	34974856	AC114490.3
1	34981033	34982033	AC114490.2
1	34981035	34982035	TMEM35B
1	34985665	34986665	ZMYM6
1	35031672	35032672	ZMYM1
1	35175878	35176878	SFPQ
1	35268209	35269209	ZMYM4
1	35432992	35433992	KIAA0319L
1	35556973	35557973	NCDN
1	35572814	35573814	TFAP2E
1	35599041	35600041	PSMB2
1	35713377	35714377	C1orf216
1	35719718	35720718	CLSPN
1	35807516	35808516	AGO4
1	35869308	35870308	AGO1
1	35930218	35931218	AGO3
1	36083594	36084594	TEKT2
1	36088392	36089392	ADPRS
1	36094739	36095739	COL8A2
1	36136070	36137070	TRAPPC3
1	36155079	36156079	MAP7D1
1	36223932	36224932	THRAP3
1	36305868	36306868	SH3D21
1	36321531	36322531	EVA1B
1	36339124	36340124	STK40
1	36390738	36391738	LSM10
1	36415327	36416327	OSCP1
1	36455218	36456218	MRPS15
1	36465543	36466543	CSF3R
1	36795027	36796027	GRIK3
1	37474080	37475080	ZC3H12A
1	37489493	37490493	MEAF6
1	37533949	37534949	SNIP1
1	37556419	37557419	DNALI1
1	37566316	37567316	GNL2
1	37610850	37611850	RSPO1
1	37681070	37682070	C1orf109
1	37691981	37692981	CDCA8
1	37713380	37714380	EPHA10
1	37793302	37794302	MANEAL
1	37802445	37803445	YRDC
1	37806479	37807479	C1orf122
1	37809074	37810074	MTF1
1	37860197	37861197	INPP5B
1	37956475	37957475	SF3A3
1	37996270	37997270	FHL3
1	38008758	38009758	UTP11
1	38043329	38044329	POU3F1
1	38837698	38838698	RRAGC
1	38861993	38862993	MYCBP
1	38864001	38865001	AL139260.3
1	38873569	38874569	GJA9
1	38885307	38886307	RHBDL2
1	38990776	38991776	AKIRIN1
1	39025818	39026818	NDUFS5
1	39080816	39081816	MACF1
1	39491136	39492136	BMP8A
1	39560209	39561209	PABPC4
1	39622935	39623935	HEYL
1	39658621	39659621	NT5C1A
1	39678148	39679148	HPCAL4
1	39691682	39692682	PPIE
1	39756682	39757682	BMP8B
1	39769023	39770023	OXCT2
1	39837610	39838610	TRIT1
1	39894926	39895926	MYCL
1	39954612	39955612	MFSD2A
1	40039733	40040733	CAP1
1	40072210	40073210	PPT1
1	40160887	40161887	RLF
1	40245447	40246447	TMCO2
1	40257541	40258541	ZMPSTE24
1	40299989	40300989	COL9A2
1	40344350	40345350	SMAP2
1	40449602	40450602	ZFP69B
1	40476790	40477790	ZFP69
1	40508241	40509241	EXO5
1	40531073	40532073	ZNF684
1	40620180	40621180	RIMS3
1	40691148	40692148	NFYC
1	40783287	40784287	KCNQ4
1	40860554	40861554	CITED4
1	40979188	40980188	CTPS1
1	41015097	41016097	SLFNL1
1	41026700	41027700	SCMH1
1	41361422	41362422	FOXO6
1	41478275	41479275	EDN2
1	41505865	41506865	HIVEP3
1	41584806	41585806	AC119676.1
1	42152910	42153910	GUCA2B
1	42162190	42163190	GUCA2A
1	42176039	42177039	FOXJ3
1	42380292	42381292	RIMKLA
1	42429829	42430829	ZMYND12
1	42455617	42456617	PPCS
1	42462721	42463721	CCDC30
1	42657835	42658835	PPIH
1	42681918	42682918	YBX1
1	42732593	42733593	CLDN19
1	42745835	42746835	P3H1
1	42766749	42767749	C1orf50
1	42766792	42767792	AC098484.3
1	42784507	42785507	TMEM269
1	42806552	42807552	SVBP
1	42816622	42817622	ERMAP
1	42846073	42847073	ZNF691
1	42924853	42925853	SLC2A1
1	43144653	43145653	FAM183A
1	43163675	43164675	EBNA1BP2
1	43171830	43172830	CFAP57
1	43269483	43270483	TMEM125
1	43281377	43282377	C1orf210
1	43300482	43301482	TIE1
1	43337318	43338318	MPL
1	43358481	43359481	CDC20
1	43362898	43363898	ELOVL1
1	43383417	43384417	MED8
1	43389382	43390382	SZT2
1	43450503	43451503	HYI
1	43524687	43525687	PTPRF
1	43649649	43650649	KDM4A
1	43649649	43650649	AL451062.2
1	43705324	43706324	ST3GAL3
1	43932820	43933820	ARTN
1	43946450	43947450	IPO13
1	43969500	43970500	DPH2
1	43973987	43974987	ATP6V0B
1	43978443	43979443	B4GALT2
1	43990859	43991859	CCDC24
1	43991000	43992000	SLC6A9
1	44118321	44119321	KLF17
1	44137321	44138321	KLF18
1	44212955	44213955	DMAP1
1	44220570	44221570	ERI3
1	44404694	44405694	RNF220
1	44634738	44635738	TMEM53
1	44674192	44675192	ARMH1
1	44739318	44740318	KIF2C
1	44774751	44775751	RPS8
1	44783085	44784085	BEST4
1	44799877	44800877	PLK3
1	44805393	44806393	TCTEX1D4
1	44807982	44808982	BTBD19
1	44819344	44820344	PTCH2
1	44850022	44851022	EIF2B3
1	45002040	45003040	HECTD3
1	45010450	45011450	UROD
1	45015899	45016899	ZSWIM5
1	45326395	45327395	HPDL
1	45328663	45329663	MUTYH
1	45328762	45329762	AL451136.1
1	45339552	45340552	TOE1
1	45343383	45344383	TESK2
1	45493366	45494366	CCDC163
1	45499800	45500800	MMACHC
1	45510414	45511414	PRDX1
1	45550043	45551043	AKR1A1
1	45583346	45584346	NASP
1	45619544	45620544	CCDC17
1	45626804	45627804	GPBP1L1
1	45687681	45688681	TMEM69
1	45693824	45694824	IPP
1	45786487	45787487	MAST2
1	46039640	46040640	PIK3R3
1	46043161	46044161	P3R3URF-PIK3R3
1	46174573	46175573	TSPAN1
1	46174986	46175986	P3R3URF
1	46188182	46189182	POMGNT1
1	46202834	46203834	LURAP1
1	46245961	46246961	RAD54L
1	46260696	46261696	LRRC41
1	46303198	46304198	UQCRH
1	46339677	46340677	NSUN4
1	46393817	46394817	FAAH
1	46489336	46490336	DMBX1
1	46531666	46532666	TMEM275
1	46545141	46546141	KNCN
1	46556907	46557907	MKNK1
1	46607215	46608215	MOB3C
1	46632237	46633237	ATPAF1
1	46668355	46669355	TEX38
1	46674159	46675159	EFCAB14
1	46757338	46758338	CYP4B1
1	46928677	46929677	CYP4A11
1	47023169	47024169	CYP4X1
1	47066731	47067731	CYP4Z1
1	47136935	47137935	CYP4A22
1	47183082	47184082	PDZK1IP1
1	47215790	47216790	TAL1
1	47249639	47250639	STIL
1	47333297	47334297	CMPK1
1	47415785	47416785	FOXE3
1	47437544	47438544	FOXD2
1	47760028	47761028	TRABD2B
1	48222185	48223185	SLC5A9
1	48294873	48295873	SPATA6
1	48532354	48533354	AGBL4
1	48727019	48728019	BEND5
1	50023529	50024529	ELAVL4
1	50417050	50418050	DMRTA2
1	50436528	50437528	FAF1
1	50960245	50961245	CDKN2C
1	51101721	51102721	C1orf185
1	51235773	51236773	RNF11
1	51286758	51287758	TTC39A
1	51353763	51354763	EPS15
1	51576679	51577679	OSBPL9
1	51788691	51789691	NRDC
1	51907456	51908456	RAB3B
1	52019631	52020631	TXNDC12
1	52019653	52020653	AL445685.3
1	52031603	52032603	KTI12
1	52055699	52056699	BTF3L4
1	52141594	52142594	ZFYVE9
1	52345223	52346223	CC2D1B
1	52372329	52373329	ORC1
1	52404102	52405102	PRPF38A
1	52407782	52408782	TUT4
1	52601871	52602871	GPX7
1	52632668	52633668	SHISAL2A
1	52683949	52684949	COA7
1	52725953	52726953	ZYG11B
1	52842011	52843011	ZYG11A
1	52895410	52896410	ECHDC2
1	52926776	52927776	SCP2
1	53061552	53062552	PODN
1	53086679	53087679	SLC1A7
1	53196292	53197292	CPT2
1	53213599	53214599	CZIB
1	53226400	53227400	MAGOH
1	53241864	53242864	LRP8
1	53458899	53459899	DMRTB1
1	53505737	53506737	GLIS1
1	53764978	53765978	NDC1
1	53851219	53852219	YIPF1
1	53890739	53891739	DIO1
1	53916074	53917074	HSPB11
1	53945585	53946585	LRRC42
1	54006798	54007798	LDLRAD1
1	54026181	54027181	TMEM59
1	54053084	54054084	TCEANC2
1	54132186	54133186	AL357673.1
1	54132468	54133468	CDCP2
1	54169151	54170151	CYB5RL
1	54183541	54184541	MRPL37
1	54224932	54225932	SSBP3
1	54541757	54542757	ACOT11
1	54608681	54609681	FAM151A
1	54641254	54642254	MROH7
1	54641286	54642286	MROH7-TTC4
1	54715361	54716361	TTC4
1	54756398	54757398	PARS2
1	54779212	54780212	TTC22
1	54805563	54806563	LEXM
1	54849127	54850127	DHCR24
1	54980128	54981128	TMEM61
1	54998433	54999433	BSND
1	55038947	55039947	PCSK9
1	55065859	55066859	USP24
1	56172933	56173933	AC119674.2
1	56494261	56495261	PLPP3
1	56644814	56645814	PRKAA2
1	56718289	56719289	FYB2
1	56854297	56855297	C8A
1	56928707	56929707	C8B
1	56994278	56995278	DAB1
1	58414884	58415884	OMA1
1	58574933	58575933	TACSTD2
1	58642940	58643940	MYSM1
1	58776345	58777345	JUN
1	59296138	59297138	FGGY
1	59814286	59815286	HOOK1
1	59892808	59893808	CYP2J2
1	59986769	59987769	C1orf87
1	60864759	60865759	NFIA
1	61680546	61681546	TM2D1
1	61741977	61742977	PATJ
1	62194349	62195349	L1TD1
1	62235665	62236665	KANK4
1	62435797	62436797	USP1
1	62453798	62454798	DOCK7
1	62597020	62598020	ANGPTL3
1	62783632	62784632	ATG4C
1	63322067	63323067	FOXD3
1	63367075	63368075	ALG6
1	63440270	63441270	ITGB3BP
1	63522872	63523872	EFCAB7
1	63592911	63593911	PGM1
1	63773517	63774517	ROR1
1	64203127	64204127	UBE2U
1	64469629	64470629	CACHD1
1	64744595	64745595	RAVER2
1	64832729	64833729	JAK1
1	65147049	65148049	AK4
1	65247719	65248719	DNAJC6
1	65420087	65421087	LEPROT
1	65420152	65421152	LEPR
1	65792014	65793014	PDE4B
1	66532883	66533883	SGIP1
1	66751959	66752959	TCTEX1D1
1	66797241	66798241	INSL5
1	66812385	66813385	DNAI4
1	66924395	66925395	MIER1
1	66998850	66999850	SLC35D1
1	67091665	67092665	C1orf141
1	67138407	67139407	IL23R
1	67306864	67307864	IL12RB2
1	67407310	67408310	SERBP1
1	67684701	67685701	GADD45A
1	67700975	67701975	GNG12
1	68045386	68046386	DIRAS3
1	68097973	68098973	WLS
1	68428322	68429322	RPE65
1	68473652	68474652	DEPDC1
1	69567422	69568422	LRRC7
1	70144305	70145305	LRRC40
1	70205182	70206182	SRSF11
1	70258499	70259499	ANKRD13C
1	70410718	70411718	CTH
1	70851853	70852853	PTGER3
1	71062791	71063791	ZRANB2
1	71395443	71396443	NEGR1
1	74025515	74026515	LRRIQ3
1	74197712	74198712	FPGT
1	74197735	74198735	FPGT-TNNI3K
1	74234887	74235887	TNNI3K
1	74468876	74469876	LRRC53
1	74567617	74568617	ERICH3
1	74704982	74705982	CRYZ
1	74732652	74733652	TYW3
1	75127934	75128934	LHX8
1	75201631	75202631	SLC44A5
1	75723847	75724847	ACADM
1	75785697	75786697	RABGGTB
1	75796382	75797382	MSH4
1	75918373	75919373	ASB17
1	76074246	76075246	ST6GALNAC3
1	76866980	76867980	ST6GALNAC5
1	77088489	77089489	PIGK
1	77281519	77282519	AK5
1	77561916	77562916	ZZZ3
1	77695487	77696487	USP33
1	77779124	77780124	MIGA1
1	77888013	77889013	NEXN
1	77943555	77944555	FUBP1
1	77978675	77979675	DNAJB4
1	77979042	77980042	GIPC2
1	78303384	78304384	PTGFR
1	78619422	78620422	IFI44L
1	78649296	78650296	IFI44
1	78889264	78890264	ADGRL4
1	81305647	81306647	ADGRL2
1	83864524	83865524	TTLL7
1	84077562	84078562	PRKACB
1	84297866	84298866	SAMD13
1	84398032	84399032	DNASE2B
1	84478759	84479759	RPF1
1	84497825	84498825	GNG5
1	84505800	84506800	SPATA1
1	84549111	84550111	CTBS
1	84643206	84644206	SSX2IP
1	84811102	84812102	LPAR3
1	84925083	84926083	MCOLN2
1	84998647	84999647	DNAI3
1	85017582	85018582	MCOLN3
1	85156389	85157389	SYDE2
1	85249453	85250453	C1orf52
1	85265276	85266276	BCL10
1	85317981	85318981	DDAH1
1	85580261	85581261	CCN1
1	85648917	85649917	ZNHIT6
1	85728733	85729733	COL24A1
1	86346324	86347324	ODF2L
1	86423671	86424671	CLCA2
1	86467868	86468868	CLCA1
1	86546578	86547578	CLCA4
1	86704070	86705070	SH3GLB1
1	86861945	86862945	SELENOF
1	86914135	86915135	HS2ST1
1	86992509	86993509	AC093155.3
1	87328380	87329380	LMO4
1	88683722	88684722	PKN2
1	88852133	88853133	GTF2B
1	88935273	88936273	KYAT3
1	88978956	88979956	RBMXL1
1	89006179	89007179	GBP3
1	89051819	89052819	GBP1
1	89105632	89106632	GBP2
1	89131242	89132242	GBP7
1	89180644	89181644	GBP4
1	89258450	89259450	GBP5
1	89363559	89364559	GBP6
1	89524329	89525329	LRRC8B
1	89579092	89580092	AC099569.1
1	89632572	89633572	LRRC8C
1	89632640	89633640	AC093423.3
1	89820514	89821514	LRRC8D
1	89994610	89995610	ZNF326
1	90711039	90712039	BARHL2
1	90914798	90915798	ZNF644
